Loan_ID,Loan_Amount,Loan_Term,Interest_Rate,Age,Income,Credit_Score,Loan_Status
L7908,44674.43619901106,60,6.86,47,13849,545,0
L7909,46458.31685595764,48,4.46,22,14402,748,1
L7910,43045.39509275786,60,8.65,43,13344,453,0
L7911,28542.0905111452,36,7.43,41,8848,545,0
L7912,8790.37032582173,48,8.73,30,2725,342,0
L7913,10022.635083423163,48,5.81,58,3107,692,1
L7914,41990.55065365926,24,6.86,24,13017,462,0
L7915,39977.6364946454,48,3.72,41,12393,765,1
L7916,38813.11404047232,12,3.0,57,12032,811,1
L7917,20477.53057919866,60,8.49,63,6348,446,0
L7918,32535.66058944513,60,7.94,32,10086,455,0
L7919,40926.02874264231,24,3.0,34,12687,814,1
L7920,29267.90090502039,48,7.23,40,9073,445,0
L7921,45600.247679198525,36,3.0,28,14136,811,1
L7922,9109.726899126814,12,7.37,47,2824,568,0
L7923,21296.88986828443,24,5.11,57,6602,710,1
L7924,38471.176699357784,48,6.32,61,11926,543,0
L7925,30619.521149614633,36,6.97,41,9492,595,1
L7926,7580.686336029749,48,5.24,55,2350,613,0
L7927,23232.3842519516,24,6.76,64,7202,579,1
L7928,13461.363438405167,36,3.77,59,4173,776,1
L7929,43474.42968113742,36,7.94,35,13477,418,0
L7930,35567.93512385703,36,3.0,32,11026,833,1
L7931,31916.302386671636,36,3.96,54,9894,773,1
L7932,39287.31016447078,48,8.1,28,12179,511,0
L7933,45203.47133054676,36,4.55,57,14013,765,1
L7934,44719.59773462996,48,8.14,50,13863,465,0
L7935,22551.73539369531,36,4.64,23,6991,779,1
L7936,16135.571511838642,36,5.24,50,5002,682,1
L7937,14545.240293258783,24,8.51,49,4509,360,0
L7938,15071.049600821698,48,7.35,21,4672,578,0
L7939,17554.934059861233,48,7.34,36,5442,508,0
L7940,19864.62402437072,60,9.06,62,6158,336,0
L7941,19745.268537377913,24,8.77,51,6121,433,0
L7942,31635.655701039897,48,4.67,30,9807,711,1
L7943,46090.57292306088,24,7.06,50,14288,447,0
L7944,26571.112063777466,24,4.56,63,8237,696,1
L7945,29116.287178299797,24,6.65,46,9026,551,1
L7946,32713.080907947955,12,3.35,32,10141,802,1
L7947,39126.01896583184,48,3.65,60,12129,806,1
L7948,29609.838246134925,24,6.2,25,9179,543,0
L7949,25151.749515754876,12,5.44,29,7797,666,1
L7950,7409.717665472483,12,5.24,31,2297,749,0
L7951,26064.657700051226,36,8.9,43,8080,419,0
L7952,31438.8804387004,36,6.39,37,9746,608,0
L7953,30109.84096191561,48,6.64,63,9334,511,0
L7954,40300.21889192326,36,6.5,33,12493,583,1
L7955,19154.942750359427,48,7.35,37,5938,553,0
L7956,32038.883697637222,12,3.0,43,9932,829,1
L7957,32016.302929827772,12,5.77,59,9925,562,1
L7958,11593.611358166349,48,6.75,29,3594,576,1
L7959,43732.49559895971,36,9.72,38,13557,340,0
L7960,16822.67201804049,36,5.21,38,5215,722,1
L7961,46761.54430939883,48,3.78,50,14496,808,1
L7962,43513.139568810766,60,6.03,62,13489,663,1
L7963,37655.0432342448,36,3.0,64,11673,842,1
L7964,20577.531122354798,24,3.2,46,6379,760,1
L7965,44729.2752065483,36,4.69,38,13866,752,1
L7966,16716.21982693879,60,5.72,41,5182,614,1
L7967,20790.435504558187,12,4.81,61,6445,659,1
L7968,43042.16926878509,12,6.07,61,13343,533,0
L7969,30874.361243464144,12,9.86,62,9571,342,0
L7970,45093.793315472285,36,7.69,53,13979,527,0
L7971,38596.98383429615,12,5.5,63,11965,632,1
L7972,10809.736132781145,60,4.51,34,3351,791,1
L7973,37126.0081027091,60,7.14,30,11509,505,0
L7974,24558.19790476361,36,9.68,48,7613,388,0
L7975,46680.89871007937,24,9.62,34,14471,398,0
L7976,39426.02059530026,36,10.06,39,12222,336,0
L7977,7132.296803813522,12,4.72,46,2211,673,0
L7978,10561.347686877192,36,4.73,30,3274,690,0
L7979,20200.109717539697,60,4.53,37,6262,733,1
L7980,44535.72576818158,36,3.47,54,13806,785,1
L7981,25700.13959112724,36,5.63,34,7967,691,1
L7982,18496.874659912588,24,6.29,46,5734,655,1
L7983,36700.19933830232,60,10.17,54,11377,354,0
L7984,31532.42933391098,48,5.64,39,9775,613,0
L7985,35696.96808276817,48,8.13,44,11066,403,0
L7986,24316.261106805214,60,9.01,51,7538,315,0
L7987,20974.307471006567,48,3.87,60,6502,708,1
L7988,44048.62634829201,12,8.88,26,13655,328,0
L7989,14467.820517912096,48,5.01,40,4485,655,1
L7990,29851.77504409332,12,4.93,59,9254,678,1
L7991,47393.80580806344,60,3.0,54,14692,810,1
L7992,20548.49870659979,48,6.19,42,6370,646,1
L7993,24303.357810914098,48,3.84,27,7534,802,1
L7994,28080.79768303786,12,9.7,53,8705,324,0
L7995,17412.997805058974,12,8.83,26,5398,391,0
L7996,26629.17689528748,36,5.35,36,8255,628,1
L7997,22216.249700526336,24,4.04,28,6887,837,1
L7998,27242.08345011542,48,5.08,43,8445,641,0
L7999,33313.08416688478,24,4.62,38,10327,747,1
L8000,7522.621504519734,24,4.44,34,2332,695,0
L8001,36187.293326630526,48,4.09,56,11218,841,1
L8002,16880.736849550503,12,4.14,35,5233,825,1
L8003,11403.287743772411,36,3.14,25,3535,801,1
L8004,13303.298063739016,60,5.77,35,4124,706,0
L8005,13651.687052799107,48,8.51,31,4232,429,0
L8006,19216.23340584222,48,8.71,22,5957,430,0
L8007,41319.5792673213,60,3.0,43,12809,817,1
L8008,31119.523865395317,24,7.46,44,9647,448,0
L8009,23490.45016977389,36,7.15,38,7282,575,1
L8010,23032.383165639323,24,6.99,24,7140,495,0
L8011,31432.428790754842,60,5.61,35,9744,708,1
L8012,24829.167118477013,60,8.73,32,7697,370,0
L8013,9522.632367642476,36,6.42,23,2952,498,0
L8014,17319.448909848394,60,3.26,52,5369,844,1
L8015,27232.405978197083,60,3.78,56,8442,764,1
L8016,43693.785711286364,36,9.71,41,13545,389,0
L8017,39284.084340498,48,9.65,26,12178,300,0
L8018,47609.9360142396,24,7.43,22,14759,466,0
L8019,27590.47243917551,48,3.16,29,8553,848,1
L8020,44048.62634829201,48,7.32,32,13655,541,0
L8021,28484.025679635186,24,9.15,64,8830,433,0
L8022,6980.683077092927,48,5.88,44,2164,551,0
L8023,39300.21346036189,36,9.45,34,12183,321,0
L8024,29835.645924229426,24,9.31,61,9249,371,0
L8025,15177.501791923392,12,3.0,32,4705,820,0
L8026,38487.30581922168,48,3.6,47,11931,800,1
L8027,46616.38223062379,60,6.65,30,14451,607,1
L8028,6783.907814753431,24,5.85,63,2103,550,0
L8029,29990.4854749228,12,7.02,22,9297,503,0
L8030,21583.988201861725,60,9.59,51,6691,307,0
L8031,20048.495990819105,12,8.97,48,6215,407,0
L8032,27103.37301928594,48,3.0,36,8402,822,1
L8033,10087.151562878735,60,4.72,21,3127,672,0
L8034,7622.622047675872,48,4.29,42,2363,685,0
L8035,37938.91574384931,60,8.59,21,11761,482,0
L8036,32455.014990125663,24,5.97,51,10061,608,1
L8037,7638.7511675397645,36,6.75,42,2368,478,0
L8038,19190.426814059992,36,6.2,54,5949,526,0
L8039,44997.01859628893,12,3.0,32,13949,817,1
L8040,22751.736480007585,60,9.16,43,7053,311,0
L8041,43835.721966088626,48,7.24,48,13589,549,0
L8042,25364.653897958266,24,4.78,32,7863,717,1
L8043,23561.418297175016,24,5.73,47,7304,676,0
L8044,27538.859255611053,24,6.45,43,8537,497,0
L8045,30680.811805097426,36,3.82,21,9511,747,1
L8046,23709.806199922834,48,9.24,63,7350,336,0
L8047,46522.83333541321,24,4.48,22,14422,720,1
L8048,13200.0716966101,24,8.89,64,4092,307,0
L8049,37764.72124931927,12,7.85,51,11707,464,0
L8050,8367.787385387732,60,7.96,22,2594,419,0
L8051,11112.963586222335,60,4.62,45,3445,671,1
L8052,18135.582374961385,60,7.32,58,5622,532,0
L8053,8919.403284732876,12,3.68,39,2765,729,0
L8054,25935.62474114008,36,7.03,48,8040,586,0
L8055,43251.84782701569,12,5.75,26,13408,694,1
L8056,37200.20205408301,24,4.29,59,11532,719,1
L8057,37993.75475138655,48,5.21,39,11778,751,1
L8058,27213.05103436041,24,6.29,37,8436,571,1
L8059,44651.85543120161,24,7.24,26,13842,585,0
L8060,21390.438763495007,48,10.37,35,6631,338,0
L8061,34919.54450532853,60,4.33,42,10825,796,1
L8062,27771.118581651113,12,3.04,61,8609,787,1
L8063,26425.94998500243,36,5.41,54,8192,671,1
L8064,32751.7907956213,24,3.49,25,10153,848,1
L8065,21793.666760092336,24,3.92,43,6756,709,1
L8066,34355.02531009227,36,7.47,25,10650,555,1
L8067,28516.283919362973,12,4.64,64,8840,775,1
L8068,28725.962477593584,24,8.12,30,8905,510,0
L8069,40851.834791268404,36,4.85,24,12664,704,1
L8070,38296.98220482774,24,3.0,32,11872,830,1
L8071,22096.894213533527,60,4.96,30,6850,694,1
L8072,12558.132726027156,60,8.72,50,3893,429,0
L8073,39700.21563298644,24,9.41,44,12307,324,0
L8074,8090.366523728771,24,8.47,25,2508,389,0
L8075,8822.628565549518,60,5.63,33,2735,572,0
L8076,26945.30764461979,24,5.52,56,8353,640,1
L8077,15325.889694671208,12,7.02,29,4751,511,0
L8078,39880.86177546204,12,5.86,38,12363,647,1
L8079,15622.665500166842,48,6.06,55,4843,595,1
L8080,33816.312706638244,12,4.02,51,10483,689,1
L8081,47445.4189916279,24,8.76,44,14708,387,0
L8082,39064.72831034905,24,5.1,63,12110,726,1
L8083,9067.791187480692,36,8.65,24,2811,469,0
L8084,13216.200816473993,12,7.44,61,4097,446,0
L8085,39358.2782918719,60,6.73,46,12201,539,0
L8086,46677.672886106586,60,9.89,64,14470,354,0
L8087,46884.125620364415,48,3.0,62,14534,819,1
L8088,8545.207703890555,36,5.85,30,2649,598,0
L8089,14829.112802863301,60,10.02,61,4597,303,0
L8090,8258.10937031326,48,5.02,62,2560,663,0
L8091,35358.25656562642,12,6.22,29,10961,591,0
L8092,21454.955242950582,36,5.9,21,6651,688,0
L8093,8074.237403864878,36,3.05,36,2503,770,0
L8094,34900.189561491854,24,3.0,33,10819,830,1
L8095,43793.7862544425,12,3.96,58,13576,725,1
L8096,18909.78012842825,36,4.67,34,5862,698,1
L8097,43713.14065512304,48,6.03,60,13551,603,0
L8098,27906.603188507816,60,7.66,43,8651,403,0
L8099,46606.704758705455,12,6.52,38,14448,630,1
L8100,13464.589262377947,12,5.85,48,4174,663,1
L8101,17829.129097547415,36,4.85,40,5527,665,1
L8102,23945.291349935673,36,8.38,21,7423,381,0
L8103,41061.513349499015,36,7.88,32,12729,384,0
L8104,40251.831532331584,48,6.95,47,12478,518,0
L8105,40048.60462204653,24,4.8,63,12415,667,0
L8106,40158.282637121,36,7.1,33,12449,541,0
L8107,27425.9554165638,24,7.96,24,8502,461,0
L8108,44426.04775310711,24,8.56,45,13772,478,0
L8109,31364.686487326493,12,9.33,26,9723,391,0
L8110,39313.116756253,60,3.0,42,12187,799,1
L8111,34919.54450532853,60,3.97,58,10825,805,1
L8112,26135.625827452353,48,6.99,56,8102,468,0
L8113,32219.529840112824,48,4.7,23,9988,686,1
L8114,23071.093053312667,60,5.99,35,7152,620,1
L8115,8064.559931946542,60,8.62,31,2500,400,0
L8116,11493.610815010212,12,6.57,54,3563,595,1
L8117,19596.8806346301,12,8.1,47,6075,492,0
L8118,10238.76528959933,60,4.78,43,3174,760,1
L8119,38032.464639059894,36,5.43,37,11790,585,0
L8120,31245.331000333685,36,7.47,43,9686,515,0
L8121,13412.976078813488,12,5.11,54,4158,755,1
L8122,44855.08234148667,24,7.55,41,13905,527,0
L8123,12851.68270755001,60,5.41,53,3984,660,1
L8124,29996.93712286836,48,10.35,25,9299,342,0
L8125,8125.850587429336,36,6.71,37,2519,480,0
L8126,39061.502486376274,24,3.0,21,12109,810,1
L8127,10735.542181407236,36,4.65,27,3328,761,1
L8128,29664.677253672162,24,6.41,23,9196,585,1
L8129,29009.8349871981,60,5.42,46,8993,596,1
L8130,35884.065873189335,60,9.18,36,11124,336,0
L8131,30703.392572906876,60,7.98,36,9518,382,0
L8132,37848.592672611514,12,6.73,64,11733,556,1
L8133,31158.23375306866,24,6.38,61,9659,516,0
L8134,7764.558302478131,48,3.0,34,2407,821,0
L8135,11390.384447881297,48,9.21,64,3531,325,0
L8136,8461.336280598312,60,6.22,46,2623,550,0
L8137,15374.277054262888,48,6.92,47,4766,514,0
L8138,21442.051947059466,36,5.59,37,6647,619,1
L8139,15571.052316602383,24,5.01,64,4827,710,1
L8140,20693.66078537483,24,4.51,24,6415,758,1
L8141,8600.046711427793,24,5.09,37,2666,623,0
L8142,34900.189561491854,36,3.24,53,10819,829,1
L8143,42903.45883795561,12,6.43,50,13300,638,1
L8144,17019.447280379984,36,6.33,41,5276,527,0
L8145,38632.467897996714,24,7.87,37,11976,535,0
L8146,24532.39131298138,24,4.35,31,7605,665,1
L8147,10106.506506715406,24,3.66,50,3133,733,0
L8148,11319.416320480166,48,3.63,38,3509,748,1
L8149,43809.915374306394,12,3.49,40,13581,806,1
L8150,12445.228886979903,36,6.04,54,3858,575,0
L8151,38087.30364659713,24,8.95,61,11807,361,0
L8152,26513.04723226745,60,6.63,48,8219,630,1
L8153,45306.69769767567,12,7.23,29,14045,486,0
L8154,21629.149737480628,60,3.87,64,6705,836,1
L8155,24571.101200654724,12,3.0,51,7617,804,1
L8156,21206.566797046627,24,6.5,36,6574,620,0
L8157,30825.973883872462,12,8.28,51,9556,492,0
L8158,21558.181610079497,12,6.28,49,6683,553,1
L8159,45345.407585349014,24,6.06,33,14057,613,1
L8160,48000.26071494582,60,6.46,43,14880,523,0
L8161,14229.10954392648,60,3.68,34,4411,730,1
L8162,7445.201729173048,48,5.98,59,2308,655,0
L8163,29774.355268746633,60,4.81,22,9230,726,1
L8164,20522.69211481756,60,5.49,32,6362,691,1
L8165,26374.33680143797,12,6.99,48,8176,521,0
L8166,12361.35746368766,48,8.1,52,3832,402,0
L8167,26396.917569247424,24,5.77,44,8183,617,1
L8168,48300.26234441423,24,3.0,57,14973,836,1
L8169,40319.57383575993,36,6.72,49,12499,518,0
L8170,28642.091054301338,48,4.01,62,8879,737,1
L8171,27129.179611068168,12,8.2,38,8410,468,0
L8172,12903.295891114467,36,8.09,23,4000,371,0
L8173,35025.99669643022,36,3.68,33,10858,755,1
L8174,11883.935515716425,24,8.5,33,3684,374,0
L8175,24571.101200654724,60,6.7,62,7617,562,0
L8176,28329.186128941812,12,3.51,49,8782,768,1
L8177,16374.282485824258,48,3.0,22,5076,817,1
L8178,22954.963390292636,36,6.92,48,7116,498,0
L8179,34313.089598446146,12,5.51,24,10637,637,1
L8180,20590.43441824591,24,9.46,25,6383,337,0
L8181,32335.659503132854,36,4.97,59,10024,618,1
L8182,36364.71364513335,36,7.76,61,11273,439,0
L8183,43016.36267700286,24,7.32,25,13335,547,0
L8184,25116.26545205431,24,4.75,28,7786,726,1
L8185,18551.713667449825,24,7.36,54,5751,494,0
L8186,31564.687573638766,12,7.11,45,9785,514,0
L8187,46980.90033954778,12,3.0,47,14564,840,1
L8188,26113.045059642904,12,4.71,27,8095,688,1
L8189,32358.240270942308,60,4.33,56,10031,728,1
L8190,11435.545983500197,36,8.73,52,3545,451,0
L8191,44635.72631133772,12,8.54,41,13837,402,0
L8192,22035.60355805073,60,5.16,38,6831,704,1
L8193,43222.815411260686,36,6.9,22,13399,587,1
L8194,41855.06604680255,12,8.09,62,12975,432,0
L8195,33242.11603948365,24,4.99,25,10305,745,1
L8196,35364.708213571976,48,5.85,64,10963,701,1
L8197,24242.067155431305,12,9.46,62,7515,334,0
L8198,9716.181806009194,48,5.39,58,3012,643,0
L8199,30309.842048227885,12,4.45,48,9396,783,1
L8200,44758.307622303306,24,3.67,51,13875,820,1
L8201,43361.52584209017,48,5.26,64,13442,687,0
L8202,32109.851825038353,60,3.85,44,9954,844,1
L8203,36916.32954447849,24,10.05,53,11444,310,0
L8204,30755.00575647133,48,8.45,59,9534,437,0
L8205,42884.10389411893,48,7.66,32,13294,430,0
L8206,20009.78610314576,24,5.28,59,6203,698,1
L8207,20571.079474409238,24,7.58,29,6377,550,0
L8208,15058.146304930584,24,5.47,35,4668,665,1
L8209,27525.955959719937,36,5.43,43,8533,720,1
L8210,41187.32048443738,60,4.27,64,12768,723,1
L8211,46071.21797922421,12,6.95,42,14282,461,0
L8212,37480.84873971475,48,8.59,56,11619,394,0
L8213,16906.54344133273,12,6.87,30,5241,461,0
L8214,9280.695569684081,24,4.68,48,2877,660,0
L8215,10316.185064946018,60,6.41,55,3198,528,0
L8216,7912.946205225947,60,8.51,49,2453,415,0
L8217,21303.341516229986,36,8.02,25,6604,520,0
L8218,36951.81360817906,24,3.14,24,11455,762,1
L8219,13364.58871922181,48,5.42,35,4143,614,1
L8220,44442.176872971,36,6.7,50,13777,629,1
L8221,26919.501052837557,24,7.08,46,8345,585,0
L8222,29690.48384545439,36,8.28,43,9204,481,0
L8223,46380.89708061095,12,3.37,59,14378,755,1
L8224,46838.964084745516,24,6.74,49,14520,574,1
L8225,48213.165097149205,48,8.83,42,14946,336,0
L8226,16316.217654314245,48,4.65,55,5058,742,1
L8227,15664.601211812964,24,9.29,38,4856,335,0
L8228,35816.323569760985,36,9.31,55,11103,367,0
L8229,41816.35615912921,60,4.62,53,12963,709,1
L8230,37609.8816986259,24,6.2,27,11659,659,0
L8231,7871.010493579825,48,7.43,54,2440,420,0
L8232,9661.342798471958,12,3.25,30,2995,781,0
L8233,13261.362352092894,48,6.94,44,4111,588,1
L8234,19677.526233949564,60,9.24,45,6100,389,0
L8235,44906.695525051124,48,6.61,64,13921,511,0
L8236,26500.14393637634,60,8.23,47,8215,371,0
L8237,17638.805483153476,24,5.89,26,5468,589,1
L8238,48077.68049029251,48,5.26,28,14904,666,1
L8239,27332.40652135322,36,8.64,41,8473,326,0
L8240,23438.83698620943,36,5.33,61,7266,719,1
L8241,45261.53616205677,48,5.4,39,14031,661,1
L8242,27393.697176836016,48,5.04,54,8492,754,1
L8243,20838.822864149864,12,3.64,59,6460,771,1
L8244,42032.486365305376,48,4.37,63,13030,668,0
L8245,48103.48708207474,12,6.56,43,14912,625,0
L8246,47722.83985328686,12,4.06,33,14794,709,1
L8247,34561.4780443501,12,3.27,62,10714,802,1
L8248,35151.80383136859,12,9.5,59,10897,324,0
L8249,12125.872313674821,24,7.86,48,3759,460,0
L8250,7254.87811477911,36,6.5,26,2249,494,0
L8251,22567.864513559205,12,4.68,32,6996,720,1
L8252,20464.627283307545,36,8.88,23,6344,312,0
L8253,37309.88006915748,12,4.45,40,11566,706,1
L8254,27713.053750141098,36,6.4,61,8591,654,1
L8255,38767.95250485342,48,6.37,62,12018,545,0
L8256,39748.60299257812,48,9.41,28,12322,387,0
L8257,31316.299127734812,36,4.42,46,9708,738,1
L8258,44097.01370788369,12,4.03,58,13670,720,1
L8259,27361.43893710823,24,7.13,48,8482,555,1
L8260,36435.68177253448,36,6.55,55,11295,575,1
L8261,26574.337887750247,60,9.87,64,8238,306,0
L8262,45758.31305386468,24,3.0,61,14185,799,1
L8263,33709.860515536544,60,6.48,61,10450,545,0
L8264,46480.897623767094,36,6.03,63,14409,645,1
L8265,36577.618027336735,12,7.93,58,11339,503,0
L8266,29342.0948563943,60,4.49,22,9096,781,1
L8267,9367.792816949104,36,3.0,27,2904,779,0
L8268,22716.25241630702,24,8.04,61,7042,393,0
L8269,31919.528210644414,12,6.98,45,9895,609,0
L8270,30503.391486594603,60,3.0,52,9456,819,1
L8271,13351.685423330695,36,3.94,32,4139,729,1
L8272,23042.06063755766,12,8.37,31,7143,469,0
L8273,16703.31653104768,12,8.19,30,5178,418,0
L8274,19829.139960670156,48,8.33,55,6147,362,0
L8275,20609.78936208258,12,7.68,64,6389,416,0
L8276,14022.656809668648,36,7.69,24,4347,408,0
L8277,24196.905619812405,24,3.09,62,7501,792,1
L8278,11583.933886248013,48,4.67,22,3591,716,0
L8279,13680.719468554114,36,4.86,64,4241,624,0
L8280,18154.937318798056,36,6.12,48,5628,539,0
L8281,35632.451603312606,36,4.25,63,11046,815,1
L8282,8871.015925141197,60,7.49,34,2750,551,0
L8283,31971.141394208873,60,8.23,64,9911,485,0
L8284,45938.959196340285,24,5.14,49,14241,712,1
L8285,40513.12327412665,36,3.91,22,12559,803,1
L8286,33645.34403608098,60,3.0,54,10430,832,1
L8287,27532.407607665496,60,7.63,53,8535,453,0
L8288,15145.243552195607,60,6.56,40,4695,523,0
L8289,26309.8203219824,24,5.62,50,8156,717,1
L8290,21406.5678833589,24,4.09,62,6636,784,1
L8291,37122.782278736326,36,8.82,46,11508,459,0
L8292,13883.946378839168,48,8.79,40,4304,350,0
L8293,6796.811110644546,36,6.63,21,2107,579,0
L8294,11625.869597894136,60,8.26,21,3604,471,0
L8295,12606.520085618835,60,4.93,45,3908,631,1
L8296,13645.235404853549,12,6.56,53,4230,592,1
L8297,32003.399633936657,36,8.4,43,9921,365,0
L8298,45061.5350757445,60,6.17,31,13969,569,1
L8299,34058.249504596635,60,6.02,64,10558,643,1
L8300,29558.225062570466,48,6.38,35,9163,570,1
L8301,31293.718359925362,12,9.97,34,9701,360,0
L8302,42261.51986737266,36,7.67,21,13101,435,0
L8303,18045.259303723582,24,5.96,53,5594,558,1
L8304,15874.279770043573,36,6.36,26,4921,555,0
L8305,46645.4146463788,36,6.45,43,14460,630,1
L8306,12064.581658192026,48,5.67,46,3740,692,1
L8307,15542.019900847376,36,3.0,23,4818,843,0
L8308,10816.187780726703,48,7.33,26,3353,553,1
L8309,34332.44454228282,48,5.71,60,10643,566,1
L8310,26258.20713841794,60,8.82,45,8140,306,0
L8311,47606.71019026683,24,5.13,37,14758,738,1
L8312,20696.886609347606,48,10.59,48,6416,303,0
L8313,47509.93547108347,12,3.0,52,14728,841,1
L8314,40767.96336797616,12,5.65,49,12638,606,1
L8315,40087.31450971987,24,4.81,43,12427,761,1
L8316,44197.01425103983,48,3.0,61,13701,847,1
L8317,35729.22632249596,24,6.23,36,11076,650,1
L8318,25861.43078976617,60,3.8,52,8017,798,1
L8319,29009.8349871981,12,7.56,46,8993,510,0
L8320,44229.27249076762,36,8.66,53,13711,412,0
L8321,8845.209333358967,12,8.59,39,2742,416,0
L8322,24480.77812941692,48,5.31,61,7589,615,0
L8323,29048.544874871444,24,3.95,37,9005,732,1
L8324,31058.233209912523,12,9.86,58,9628,314,0
L8325,39455.053011055265,36,7.18,34,12231,500,0
L8326,32264.691375731727,36,5.63,38,10002,646,1
L8327,14716.20896381605,24,7.84,41,4562,423,0
L8328,10516.186151258291,24,7.87,59,3260,455,0
L8329,46671.22123816103,12,4.06,62,14468,708,1
L8330,47409.93492792733,48,6.36,59,14697,507,0
L8331,29803.387684501642,60,4.96,48,9239,765,1
L8332,30448.552479057365,36,8.28,40,9439,463,0
L8333,13980.721098022526,24,6.42,26,4334,576,1
L8334,26548.531295968016,60,5.06,46,8230,693,1
L8335,34119.54016007943,60,9.28,26,10577,349,0
L8336,8393.593977169961,60,8.89,59,2602,443,0
L8337,7877.462141525382,48,8.36,46,2442,465,0
L8338,17119.44782353612,24,8.7,37,5307,366,0
L8339,31745.333716114368,36,9.07,60,9841,319,0
L8340,41367.96662691298,24,8.16,22,12824,368,0
L8341,25342.073130148816,12,3.51,41,7856,753,1
L8342,45674.44163057244,36,9.56,27,14159,324,0
L8343,17100.09287969945,24,5.42,64,5301,609,0
L8344,13874.268906920832,36,9.36,40,4301,311,0
L8345,29338.86903242152,12,6.23,23,9095,533,0
L8346,31745.333716114368,36,9.07,56,9841,432,0
L8347,20806.56462442208,60,5.52,63,6450,574,1
L8348,17954.936232485783,48,7.69,64,5566,451,0
L8349,27590.47243917551,12,3.75,39,8553,751,1
L8350,14438.788102157088,36,6.2,50,4476,515,0
L8351,47619.61348615794,12,6.87,31,14762,609,1
L8352,29419.514631740985,60,6.6,33,9120,532,0
L8353,19387.202076399488,48,3.73,53,6010,792,1
L8354,14158.14141652535,12,8.19,58,4389,448,0
L8355,12354.905815742102,60,5.9,22,3830,636,1
L8356,27548.536727529387,60,4.11,43,8540,755,1
